20190925 100000;1.09937;1.10198;1.09629;1.09938;7735
20190925 110000;1.09911;1.10248;1.09775;1.09927;6897
20190925 120000;1.09882;1.10086;1.09761;1.09934;3358
20190925 130000;1.09983;1.10176;1.09623;1.09941;8998
20190925 140000;1.09909;1.10245;1.09623;1.09892;4895
20190925 150000;1.09891;1.10363;1.09694;1.09931;7591
20190925 160000;1.09939;1.10085;1.09623;1.09885;2386
20190925 170000;1.09930;1.10200;1.09838;1.09914;2220
20190925 180000;1.09886;1.10218;1.09746;1.09899;7484
20190925 190000;1.09864;1.10103;1.09738;1.09916;7734
20190925 200000;1.09961;1.10034;1.09865;1.09906;4573
20190925 210000;1.09910;1.10046;1.09864;1.09913;591
20190925 220000;1.09895;1.10018;1.09846;1.09883;6839
20190925 230000;1.09861;1.09979;1.09765;1.09889;1566
20190926 000000;1.09917;1.09997;1.09825;1.09898;7370
20190926 010000;1.09874;1.09980;1.09842;1.09901;5182
20190926 020000;1.09870;1.10104;1.09779;1.09935;8180
20190926 030000;1.09930;1.10218;1.09848;1.09941;4927
20190926 040000;1.10029;1.10107;1.09848;1.09936;4102
20190926 050000;1.09917;1.10000;1.09743;1.09948;6683
20190926 060000;1.09960;1.10319;1.09794;1.09982;4083
20190926 070000;1.09998;1.10226;1.09810;1.09969;6972
20190926 080000;1.09931;1.10150;1.09716;1.09940;3621
20190926 090000;1.09931;1.10369;1.09807;1.09958;618
20190926 100000;1.09958;1.10136;1.09666;1.09958;7262
20190926 110000;1.09909;1.10033;1.09702;1.09970;5376
20190926 120000;1.09963;1.10166;1.09825;1.09977;8499
20190926 130000;1.09985;1.10286;1.09327;1.09947;6597
20190926 140000;1.09940;1.10277;1.09453;1.09877;5351
20190926 150000;1.09897;1.10123;1.09584;1.09968;3132
20190926 160000;1.09973;1.10064;1.09593;1.09939;1437
20190926 170000;1.09908;1.10249;1.09497;1.09938;4460
20190926 180000;1.09926;1.10114;1.09774;1.09955;1979
20190926 190000;1.09946;1.10343;1.09778;1.09942;9052
20190926 200000;1.09964;1.10010;1.09841;1.09947;7882
20190926 210000;1.09936;1.10059;1.09910;1.09958;1193
20190926 220000;1.09992;1.10074;1.09889;1.09944;6324
20190926 230000;1.09949;1.10146;1.09799;1.09956;4600
20190927 000000;1.10024;1.10110;1.09882;1.09953;3570
20190927 010000;1.09964;1.10002;1.09941;1.09968;6729
20190927 020000;1.09955;1.10011;1.09863;1.09960;4732
20190927 030000;1.09935;1.10091;1.09899;1.09953;7254
20190927 040000;1.09948;1.10057;1.09852;1.09963;3828
20190927 050000;1.09911;1.10147;1.09829;1.09967;1592
20190927 060000;1.09960;1.10169;1.09740;1.09995;7886
20190927 070000;1.09968;1.10154;1.09796;1.09964;3628
20190927 080000;1.09986;1.10302;1.09757;1.09986;5468
20190927 090000;1.09967;1.10151;1.09839;1.10007;6322
20190927 100000;1.10023;1.10545;1.09779;1.09991;6745
20190927 110000;1.09965;1.10245;1.09535;1.09975;8686
20190927 120000;1.09919;1.10084;1.09824;1.09987;6058
20190927 130000;1.09966;1.10586;1.09724;1.09993;6821
20190927 140000;1.10019;1.10174;1.09617;1.10035;5822
20190927 150000;1.10123;1.10613;1.09717;1.09988;8187
20190927 160000;1.09990;1.10261;1.09884;1.10039;949
20190927 170000;1.10065;1.10579;1.09640;1.10025;6041
20190927 180000;1.10033;1.10139;1.09679;1.10040;8905
20190927 190000;1.10003;1.10148;1.09868;1.10066;2025
20190927 200000;1.10069;1.10101;1.09983;1.10061;2909
20190927 210000;1.10043;1.10147;1.09963;1.10058;3142
20190927 220000;1.10073;1.10129;1.09883;1.10041;9090
20190927 230000;1.10022;1.10161;1.09903;1.10051;984
20190930 000000;1.10041;1.10157;1.10005;1.10057;6432
20190930 010000;1.10053;1.10186;1.10006;1.10046;6885
20190930 020000;1.10060;1.10227;1.09962;1.10053;4494
20190930 030000;1.10075;1.10138;1.09984;1.10072;4500
20190930 040000;1.10039;1.10171;1.09920;1.10091;2631
20190930 050000;1.10084;1.10167;1.09989;1.10097;2818
20190930 060000;1.10095;1.10179;1.09914;1.10103;3019
20190930 070000;1.10130;1.10339;1.09940;1.10082;2228
20190930 080000;1.10081;1.10239;1.09782;1.10066;7923
20190930 090000;1.10044;1.10755;1.09878;1.10096;2354
20190930 100000;1.10086;1.10397;1.09511;1.10118;4338
20190930 110000;1.10120;1.10419;1.09489;1.10140;7657
20190930 120000;1.10152;1.10401;1.09974;1.10137;3818
20190930 130000;1.10162;1.10348;1.09613;1.10074;6599
20190930 140000;1.10087;1.10247;1.09606;1.10054;8869
20190930 150000;1.10063;1.10178;1.09694;1.10032;6306
20190930 160000;1.10063;1.10472;1.09788;1.10047;910
20190930 170000;1.10084;1.10280;1.09823;1.10051;8916
20190930 180000;1.10080;1.10295;1.09910;1.10052;2480
20190930 190000;1.10004;1.10243;1.09903;1.10080;1929
20190930 200000;1.10082;1.10209;1.10011;1.10104;4275
20190930 210000;1.10103;1.10177;1.10069;1.10113;7867
20190930 220000;1.10132;1.10221;1.09904;1.10105;3848
20190930 230000;1.10121;1.10321;1.10053;1.10107;7876
20191001 000000;1.10103;1.10203;1.10064;1.10115;1164
20191001 010000;1.10080;1.10270;1.10029;1.10086;6630
20191001 020000;1.10065;1.10328;1.09959;1.10087;3377
20191001 030000;1.10113;1.10208;1.09968;1.10077;7114
20191001 040000;1.10051;1.10109;1.09962;1.10060;3141
20191001 050000;1.10017;1.10241;1.09945;1.10069;6214
20191001 060000;1.10052;1.10271;1.09954;1.10063;437
20191001 070000;1.10034;1.10386;1.09873;1.10120;2236
20191001 080000;1.10168;1.10352;1.09919;1.10114;6900
20191001 090000;1.10159;1.10303;1.09905;1.10175;3685
20191001 100000;1.10188;1.10556;1.09851;1.10236;3220
20191001 110000;1.10273;1.10423;1.09694;1.10199;4556
20191001 120000;1.10172;1.10312;1.10129;1.10185;2249
20191001 130000;1.10155;1.10508;1.09918;1.10205;8875
20191001 140000;1.10180;1.10716;1.10039;1.10214;8791
20191001 150000;1.10217;1.10531;1.09986;1.10143;3536
20191001 160000;1.10085;1.10298;1.09895;1.10147;5345
20191001 170000;1.10209;1.10795;1.09758;1.10151;1262
20191001 180000;1.10103;1.10439;1.10025;1.10181;7394
20191001 190000;1.10176;1.10303;1.09927;1.10178;8309
20191001 200000;1.10210;1.10300;1.10083;1.10174;1052
20191001 210000;1.10162;1.10232;1.10081;1.10160;8164
20191001 220000;1.10157;1.10251;1.10083;1.10139;1548
20191001 230000;1.10148;1.10354;1.09992;1.10154;9298
20191002 000000;1.10143;1.10199;1.09994;1.10130;5059
20191002 010000;1.10112;1.10181;1.10013;1.10138;1070
20191002 020000;1.10182;1.10272;1.09840;1.10125;7235
20191002 030000;1.10146;1.10196;1.09943;1.10115;3164
20191002 040000;1.10062;1.10264;1.09949;1.10113;7404
20191002 050000;1.10109;1.10337;1.10011;1.10124;5383
20191002 060000;1.10113;1.10291;1.09955;1.10158;5935
20191002 070000;1.10203;1.10685;1.09966;1.10146;5526
20191002 080000;1.10131;1.10225;1.09828;1.10120;6181
20191002 090000;1.10128;1.10445;1.09686;1.10133;4465
20191002 100000;1.10127;1.10777;1.09728;1.10172;8111
20191002 110000;1.10219;1.10773;1.09719;1.10154;6184
20191002 120000;1.10105;1.10258;1.10065;1.10143;4658
20191002 130000;1.10111;1.10331;1.09440;1.10112;9467
20191002 140000;1.10153;1.10338;1.09700;1.10087;6488
20191002 150000;1.10103;1.10525;1.09807;1.10028;2085
20191002 160000;1.10049;1.10258;1.09725;1.10023;6749
20191002 170000;1.10066;1.10459;1.09942;1.10077;6047
20191002 180000;1.10056;1.10145;1.09809;1.10052;5246
20191002 190000;1.10115;1.10296;1.09753;1.10069;8078
20191002 200000;1.10033;1.10119;1.09925;1.10072;6822
20191002 210000;1.10075;1.10125;1.09954;1.10082;638
20191002 220000;1.10114;1.10311;1.09861;1.10102;721
20191002 230000;1.10098;1.10217;1.10022;1.10105;6915
20191003 000000;1.10090;1.10216;1.10017;1.10128;2355
20191003 010000;1.10053;1.10192;1.09899;1.10129;5036
20191003 020000;1.10094;1.10214;1.10030;1.10151;7378
20191003 030000;1.10173;1.10397;1.10050;1.10137;5642
20191003 040000;1.10104;1.10213;1.09933;1.10150;7567
20191003 050000;1.10113;1.10289;1.10075;1.10156;3813
20191003 060000;1.10176;1.10258;1.09849;1.10170;4210
20191003 070000;1.10171;1.10281;1.09802;1.10139;2398
20191003 080000;1.10165;1.10323;1.10062;1.10165;1337
20191003 090000;1.10193;1.10774;1.09906;1.10156;7339
20191003 100000;1.10133;1.10812;1.09969;1.10159;5559
20191003 110000;1.10191;1.10487;1.09872;1.10159;3456
20191003 120000;1.10151;1.10222;1.10082;1.10169;3370
20191003 130000;1.10151;1.10411;1.09859;1.10187;8356
20191003 140000;1.10145;1.10313;1.09737;1.10157;9463
20191003 150000;1.10167;1.10469;1.09689;1.10154;7004
20191003 160000;1.10192;1.10347;1.09955;1.10147;5967
20191003 170000;1.10147;1.10490;1.09969;1.10170;8602
20191003 180000;1.10167;1.10283;1.09795;1.10160;2536
20191003 190000;1.10122;1.10275;1.09875;1.10155;6760
20191003 200000;1.10167;1.10243;1.10052;1.10157;2239
20191003 210000;1.10169;1.10221;1.10079;1.10159;2515
20191003 220000;1.10226;1.10475;1.09968;1.10169;8523
20191003 230000;1.10140;1.10273;1.10053;1.10179;5677
20191004 000000;1.10239;1.10274;1.10035;1.10169;7256
20191004 010000;1.10124;1.10283;1.10021;1.10183;8177
20191004 020000;1.10170;1.10228;1.10024;1.10191;6232
20191004 030000;1.10224;1.10305;1.10147;1.10189;1313
20191004 040000;1.10182;1.10370;1.10027;1.10169;5107
20191004 050000;1.10121;1.10247;1.10007;1.10173;4615
20191004 060000;1.10188;1.10754;1.09755;1.10171;5263
20191004 070000;1.10171;1.10503;1.10051;1.10211;6730
20191004 080000;1.10223;1.10412;1.09774;1.10179;8644
20191004 090000;1.10189;1.10409;1.09950;1.10181;535
20191004 100000;1.10185;1.10349;1.10057;1.10189;2208
20191004 110000;1.10194;1.10467;1.10068;1.10226;6007
20191004 120000;1.10175;1.10326;1.10121;1.10223;4209
20191004 130000;1.10218;1.10743;1.09675;1.10270;3682
20191004 140000;1.10296;1.10859;1.09598;1.10250;4436
20191004 150000;1.10280;1.10896;1.09853;1.10244;4170
20191004 160000;1.10241;1.10418;1.09897;1.10296;7686
20191004 170000;1.10294;1.10367;1.09950;1.10241;2650
20191004 180000;1.10305;1.10510;1.10120;1.10229;1350
20191004 190000;1.10229;1.10283;1.10041;1.10186;2804
20191004 200000;1.10212;1.10296;1.10112;1.10193;5376
20191004 210000;1.10193;1.10325;1.10160;1.10207;4564
20191004 220000;1.10259;1.10469;1.10118;1.10222;5939
20191004 230000;1.10242;1.10410;1.10129;1.10216;7936
20191007 000000;1.10198;1.10287;1.10146;1.10201;1050
20191007 010000;1.10161;1.10277;1.10119;1.10197;8188
20191007 020000;1.10225;1.10297;1.10156;1.10182;7353
20191007 030000;1.10218;1.10425;1.10125;1.10180;6348
20191007 040000;1.10198;1.10303;1.09952;1.10201;1123
20191007 050000;1.10168;1.10261;1.10136;1.10195;7054
20191007 060000;1.10243;1.10362;1.09907;1.10192;3076
20191007 070000;1.10223;1.10450;1.09976;1.10194;3430
20191007 080000;1.10185;1.10421;1.10068;1.10213;3770
20191007 090000;1.10239;1.10356;1.10088;1.10206;1446
20191007 100000;1.10158;1.10475;1.09910;1.10220;6365
20191007 110000;1.10226;1.10545;1.09862;1.10225;4287
20191007 120000;1.10228;1.10290;1.10149;1.10226;2289
20191007 130000;1.10218;1.10638;1.10002;1.10288;7167
20191007 140000;1.10257;1.10639;1.10007;1.10344;3143
20191007 150000;1.10356;1.10793;1.10070;1.10317;8421
20191007 160000;1.10311;1.10748;1.09896;1.10292;9094
20191007 170000;1.10335;1.10715;1.10146;1.10269;4432
20191007 180000;1.10251;1.10336;1.09949;1.10234;9006
20191007 190000;1.10256;1.10348;1.09977;1.10240;2651
20191007 200000;1.10227;1.10292;1.10139;1.10221;4303
20191007 210000;1.10220;1.10257;1.10108;1.10222;8837
20191007 220000;1.10182;1.10454;1.10067;1.10223;9249
20191007 230000;1.10250;1.10312;1.10127;1.10221;8305
20191008 000000;1.10237;1.10407;1.10153;1.10216;959
20191008 010000;1.10257;1.10350;1.10109;1.10222;8470
20191008 020000;1.10227;1.10429;1.10169;1.10225;4936
20191008 030000;1.10232;1.10364;1.10001;1.10233;3149
20191008 040000;1.10217;1.10300;1.10051;1.10239;6702
20191008 050000;1.10222;1.10401;1.10138;1.10253;4908
20191008 060000;1.10232;1.10506;1.10102;1.10245;1361
20191008 070000;1.10251;1.10496;1.10016;1.10248;1927
20191008 080000;1.10230;1.10330;1.10088;1.10218;3518
20191008 090000;1.10151;1.10453;1.09961;1.10243;4837
20191008 100000;1.10220;1.10347;1.10042;1.10224;671
20191008 110000;1.10253;1.10502;1.10066;1.10222;2297
20191008 120000;1.10250;1.10338;1.10130;1.10226;5033
20191008 130000;1.10259;1.10432;1.10005;1.10322;3139
20191008 140000;1.10320;1.10462;1.10069;1.10313;8568
20191008 150000;1.10269;1.10875;1.09636;1.10317;9371
20191008 160000;1.10283;1.10353;1.10084;1.10289;7709
20191008 170000;1.10264;1.10423;1.10200;1.10292;4412
20191008 180000;1.10322;1.10519;1.10214;1.10277;6831
20191008 190000;1.10335;1.10688;1.10159;1.10268;2315
20191008 200000;1.10291;1.10402;1.10103;1.10262;8493
20191008 210000;1.10219;1.10317;1.10174;1.10252;3041
20191008 220000;1.10231;1.10381;1.10136;1.10262;1425
20191008 230000;1.10268;1.10358;1.10166;1.10280;1790
20191009 000000;1.10280;1.10394;1.10163;1.10255;4213
20191009 010000;1.10244;1.10518;1.10171;1.10264;4027
20191009 020000;1.10264;1.10361;1.10183;1.10258;2430
20191009 030000;1.10241;1.10352;1.10102;1.10263;3642
20191009 040000;1.10240;1.10344;1.10153;1.10264;1393
20191009 050000;1.10258;1.10332;1.10139;1.10274;6247
20191009 060000;1.10210;1.10493;1.10079;1.10286;8676
20191009 070000;1.10268;1.10349;1.10010;1.10285;1563
20191009 080000;1.10244;1.10386;1.10084;1.10290;7927
20191009 090000;1.10325;1.10514;1.10114;1.10323;8503
20191009 100000;1.10298;1.10762;1.09841;1.10342;4934
20191009 110000;1.10302;1.10687;1.10166;1.10351;1424
20191009 120000;1.10332;1.10437;1.10237;1.10329;576
20191009 130000;1.10329;1.10773;1.10178;1.10332;6433
20191009 140000;1.10276;1.11132;1.09960;1.10322;8518
20191009 150000;1.10277;1.10618;1.09623;1.10348;8226
20191009 160000;1.10327;1.10605;1.09958;1.10338;2892
20191009 170000;1.10357;1.10759;1.09930;1.10328;3360
20191009 180000;1.10289;1.10492;1.10126;1.10296;2361
20191009 190000;1.10302;1.10567;1.10148;1.10321;5710
20191009 200000;1.10312;1.10394;1.10107;1.10318;1052
20191009 210000;1.10306;1.10438;1.09937;1.10315;1524
20191009 220000;1.10346;1.10436;1.10003;1.10311;3699
20191009 230000;1.10326;1.10363;1.10176;1.10313;2538
20191010 000000;1.10257;1.10379;1.10011;1.10311;7252
20191010 010000;1.10368;1.10458;1.10069;1.10312;1073
20191010 020000;1.10317;1.10377;1.10173;1.10319;8001
20191010 030000;1.10293;1.10488;1.10194;1.10306;4942
20191010 040000;1.10366;1.10520;1.10182;1.10314;7503
20191010 050000;1.10297;1.10360;1.10216;1.10312;9093
20191010 060000;1.10328;1.10522;1.10189;1.10294;5156
20191010 070000;1.10280;1.10407;1.10113;1.10301;4253
20191010 080000;1.10343;1.10396;1.10148;1.10282;1989
20191010 090000;1.10248;1.10657;1.10044;1.10260;8353
20191010 100000;1.10244;1.10801;1.10008;1.10287;4219
20191010 110000;1.10293;1.10508;1.10114;1.10327;2147
20191010 120000;1.10333;1.10498;1.10194;1.10320;4304
20191010 130000;1.10325;1.10769;1.09952;1.10308;6597
20191010 140000;1.10318;1.10773;1.10138;1.10322;7836
20191010 150000;1.10393;1.10965;1.09515;1.10311;6331
20191010 160000;1.10305;1.10635;1.10058;1.10327;8501
20191010 170000;1.10322;1.10529;1.09703;1.10312;2898
20191010 180000;1.10268;1.10415;1.10001;1.10302;4055
20191010 190000;1.10288;1.10408;1.09966;1.10296;9100
20191010 200000;1.10324;1.10518;1.10267;1.10316;8180
20191010 210000;1.10265;1.10414;1.09953;1.10323;6267
20191010 220000;1.10302;1.10420;1.10209;1.10331;2662
20191010 230000;1.10345;1.10387;1.10225;1.10352;4067
20191011 000000;1.10407;1.10618;1.10282;1.10343;1035
20191011 010000;1.10307;1.10379;1.10201;1.10350;8265
20191011 020000;1.10369;1.10512;1.10267;1.10356;5526
20191011 030000;1.10354;1.10462;1.10177;1.10325;3149
20191011 040000;1.10347;1.10470;1.10231;1.10341;7710
20191011 050000;1.10285;1.10439;1.10181;1.10326;4211
20191011 060000;1.10314;1.10596;1.10242;1.10322;8534
20191011 070000;1.10350;1.10440;1.10181;1.10300;453
20191011 080000;1.10302;1.10473;1.10044;1.10317;3257
20191011 090000;1.10325;1.10508;1.09934;1.10340;761
20191011 100000;1.10380;1.10782;1.09898;1.10350;2599
20191011 110000;1.10366;1.10724;1.10184;1.10322;621
20191011 120000;1.10353;1.10602;1.10236;1.10317;1717
20191011 130000;1.10296;1.10739;1.09957;1.10334;3614
20191011 140000;1.10379;1.10772;1.10201;1.10337;3956
20191011 150000;1.10379;1.10572;1.10169;1.10353;1459
20191011 160000;1.10368;1.10721;1.10216;1.10343;3456
20191011 170000;1.10365;1.10692;1.10223;1.10346;4254
20191011 180000;1.10384;1.10571;1.10221;1.10337;572
20191011 190000;1.10339;1.10605;1.10258;1.10324;2023
20191011 200000;1.10291;1.10477;1.10167;1.10331;1501
20191011 210000;1.10355;1.10439;1.10257;1.10327;619
20191011 220000;1.10378;1.10420;1.10268;1.10350;5270
20191011 230000;1.10364;1.10539;1.10243;1.10357;3035
20191014 000000;1.10417;1.10534;1.10285;1.10336;3643
20191014 010000;1.10367;1.10453;1.10031;1.10341;6371
20191014 020000;1.10324;1.10478;1.10250;1.10351;6025
20191014 030000;1.10394;1.10448;1.10339;1.10373;3482
20191014 040000;1.10302;1.10550;1.10186;1.10369;9208
20191014 050000;1.10386;1.10485;1.10304;1.10378;7682
20191014 060000;1.10372;1.10486;1.10214;1.10377;2983
20191014 070000;1.10327;1.10433;1.10107;1.10350;3719
20191014 080000;1.10390;1.10556;1.10186;1.10321;2556
20191014 090000;1.10351;1.10602;1.09678;1.10317;2793
20191014 100000;1.10335;1.10670;1.10179;1.10343;1207
20191014 110000;1.10399;1.10708;1.10068;1.10362;3827
20191014 120000;1.10341;1.10458;1.10256;1.10374;8524
20191014 130000;1.10442;1.10743;1.09766;1.10363;7635
20191014 140000;1.10401;1.10771;1.10038;1.10295;3751
20191014 150000;1.10306;1.10450;1.09847;1.10314;6260
20191014 160000;1.10333;1.10436;1.09936;1.10257;6111
20191014 170000;1.10243;1.10501;1.09779;1.10284;8867
20191014 180000;1.10277;1.10398;1.10111;1.10323;1402
20191014 190000;1.10345;1.10574;1.10268;1.10339;962
20191014 200000;1.10327;1.10398;1.10191;1.10335;6805
20191014 210000;1.10347;1.10398;1.10143;1.10341;5258
20191014 220000;1.10341;1.10453;1.10313;1.10348;4577
20191014 230000;1.10328;1.10490;1.10274;1.10356;5998
20191015 000000;1.10405;1.10497;1.10224;1.10364;6341
20191015 010000;1.10392;1.10465;1.10264;1.10369;9496
20191015 020000;1.10428;1.10535;1.10160;1.10378;8979
20191015 030000;1.10345;1.10454;1.10172;1.10381;6255
20191015 040000;1.10385;1.10498;1.10269;1.10369;8407
20191015 050000;1.10395;1.10537;1.10251;1.10358;5918
20191015 060000;1.10367;1.10488;1.10168;1.10371;8715
20191015 070000;1.10375;1.10453;1.10211;1.10396;8250
20191015 080000;1.10405;1.10561;1.10271;1.10379;4110
20191015 090000;1.10382;1.10581;1.09925;1.10375;2125
20191015 100000;1.10365;1.10529;1.10129;1.10347;2533
20191015 110000;1.10383;1.10775;1.10086;1.10365;3434
20191015 120000;1.10315;1.10447;1.10268;1.10366;3864
20191015 130000;1.10353;1.10584;1.09517;1.10320;7229
20191015 140000;1.10347;1.10497;1.10224;1.10332;1517
20191015 150000;1.10353;1.10807;1.09616;1.10324;695
20191015 160000;1.10323;1.10462;1.10103;1.10328;3003
20191015 170000;1.10296;1.10424;1.10107;1.10349;8643
20191015 180000;1.10345;1.10639;1.10027;1.10353;8929
20191015 190000;1.10340;1.10622;1.10223;1.10360;3222
20191015 200000;1.10334;1.10481;1.10213;1.10344;5256
20191015 210000;1.10328;1.10491;1.10162;1.10370;6120
20191015 220000;1.10386;1.10432;1.10332;1.10386;5966
20191015 230000;1.10394;1.10517;1.10299;1.10401;6594
20191016 000000;1.10440;1.10495;1.10329;1.10403;4654
20191016 010000;1.10401;1.10476;1.10341;1.10375;6952
20191016 020000;1.10372;1.10446;1.10202;1.10392;7217
20191016 030000;1.10375;1.10529;1.10294;1.10401;8010
20191016 040000;1.10361;1.10511;1.10224;1.10418;4381
20191016 050000;1.10389;1.10472;1.10267;1.10420;1226
20191016 060000;1.10391;1.10739;1.10210;1.10435;1513
20191016 070000;1.10447;1.10616;1.10296;1.10448;5277
20191016 080000;1.10416;1.10531;1.10334;1.10446;2223
20191016 090000;1.10424;1.10644;1.10319;1.10465;7429
20191016 100000;1.10397;1.10688;1.10281;1.10484;966
20191016 110000;1.10488;1.10671;1.10312;1.10503;8602
20191016 120000;1.10502;1.10541;1.10360;1.10477;2544
20191016 130000;1.10472;1.10605;1.10184;1.10464;5136
20191016 140000;1.10414;1.10631;1.09800;1.10462;1792
20191016 150000;1.10447;1.10647;1.10054;1.10469;4741
20191016 160000;1.10445;1.10721;1.10157;1.10501;4036
20191016 170000;1.10467;1.10731;1.09680;1.10445;7629
20191016 180000;1.10462;1.10577;1.10101;1.10448;7436
20191016 190000;1.10499;1.10636;1.10287;1.10443;3236
20191016 200000;1.10454;1.10519;1.10423;1.10446;8506
20191016 210000;1.10467;1.10588;1.10394;1.10453;2715
20191016 220000;1.10420;1.10633;1.10315;1.10465;3356
20191016 230000;1.10494;1.10578;1.10359;1.10474;981
20191017 000000;1.10477;1.10593;1.10356;1.10451;2479
20191017 010000;1.10494;1.10678;1.10392;1.10452;6415
20191017 020000;1.10462;1.10557;1.10218;1.10454;3621
20191017 030000;1.10468;1.10662;1.10351;1.10453;8271
20191017 040000;1.10444;1.10616;1.10305;1.10450;5345
20191017 050000;1.10395;1.10543;1.10188;1.10462;6875
20191017 060000;1.10478;1.10710;1.10283;1.10438;2607
20191017 070000;1.10417;1.10652;1.10209;1.10452;2608
20191017 080000;1.10429;1.10521;1.10378;1.10451;7697
20191017 090000;1.10454;1.10702;1.09990;1.10440;3119
20191017 100000;1.10485;1.10765;1.09981;1.10375;7021
20191017 110000;1.10400;1.10749;1.10178;1.10388;6699
20191017 120000;1.10380;1.10436;1.10280;1.10397;2254
20191017 130000;1.10385;1.10639;1.10074;1.10460;7316
20191017 140000;1.10449;1.10867;1.09870;1.10504;2878
20191017 150000;1.10473;1.11159;1.10229;1.10487;8035
20191017 160000;1.10480;1.10889;1.10262;1.10507;1168
20191017 170000;1.10520;1.10772;1.10107;1.10560;4453
20191017 180000;1.10585;1.10839;1.10442;1.10509;3344
20191017 190000;1.10544;1.10770;1.10443;1.10505;4401
20191017 200000;1.10510;1.10606;1.10428;1.10508;7465
20191017 210000;1.10482;1.10620;1.10427;1.10525;5443
20191017 220000;1.10534;1.10658;1.10471;1.10517;1453
20191017 230000;1.10516;1.10581;1.10360;1.10514;7729
20191018 000000;1.10433;1.10658;1.10302;1.10506;8312
20191018 010000;1.10501;1.10586;1.10350;1.10513;7990
20191018 020000;1.10499;1.10640;1.10452;1.10526;3194
20191018 030000;1.10536;1.10685;1.10356;1.10521;4499
20191018 040000;1.10524;1.10545;1.10444;1.10518;6568
20191018 050000;1.10566;1.10731;1.10464;1.10523;7040
20191018 060000;1.10538;1.10806;1.10331;1.10504;7652
20191018 070000;1.10561;1.10743;1.10299;1.10486;7559
20191018 080000;1.10440;1.10632;1.10032;1.10467;685
20191018 090000;1.10475;1.10640;1.10314;1.10521;3015
20191018 100000;1.10487;1.11164;1.09906;1.10524;4296
20191018 110000;1.10560;1.11034;1.10383;1.10542;8878
20191018 120000;1.10522;1.10636;1.10424;1.10553;5474
20191018 130000;1.10543;1.10910;1.10389;1.10542;1043
20191018 140000;1.10539;1.10804;1.10317;1.10548;6660
20191018 150000;1.10474;1.10911;1.10142;1.10541;6902
20191018 160000;1.10554;1.10648;1.10221;1.10500;8697
20191018 170000;1.10455;1.10660;1.10311;1.10509;7776
20191018 180000;1.10526;1.10806;1.10382;1.10502;7801
20191018 190000;1.10499;1.10624;1.10241;1.10500;692
20191018 200000;1.10530;1.10652;1.10456;1.10518;7935
20191018 210000;1.10556;1.10640;1.10402;1.10512;2774
20191018 220000;1.10514;1.10689;1.10432;1.10541;3648
20191018 230000;1.10537;1.10595;1.10435;1.10551;7017
20191021 000000;1.10573;1.10737;1.10473;1.10559;2012
20191021 010000;1.10518;1.10681;1.10435;1.10571;2228
20191021 020000;1.10555;1.10642;1.10460;1.10551;8415
20191021 030000;1.10552;1.10600;1.10435;1.10545;8628
20191021 040000;1.10544;1.10612;1.10402;1.10543;7305
20191021 050000;1.10556;1.10592;1.10433;1.10535;2234
20191021 060000;1.10503;1.10755;1.10349;1.10516;2372
20191021 070000;1.10586;1.10683;1.10289;1.10509;5554
20191021 080000;1.10520;1.10759;1.10210;1.10530;1204
20191021 090000;1.10517;1.10927;1.10356;1.10553;1393
20191021 100000;1.10539;1.10680;1.10245;1.10558;8061
20191021 110000;1.10557;1.10746;1.10170;1.10564;4732
20191021 120000;1.10562;1.10630;1.10402;1.10572;3972
20191021 130000;1.10556;1.10755;1.10253;1.10540;7643
20191021 140000;1.10530;1.10863;1.10386;1.10546;7272
20191021 150000;1.10595;1.11235;1.10354;1.10557;8917
20191021 160000;1.10558;1.10969;1.10465;1.10596;1470
20191021 170000;1.10636;1.10859;1.10340;1.10607;1716
20191021 180000;1.10553;1.10827;1.10450;1.10624;7762
20191021 190000;1.10590;1.11353;1.10385;1.10655;9446
20191021 200000;1.10601;1.10773;1.10519;1.10641;9073
20191021 210000;1.10635;1.10784;1.10596;1.10639;7451
20191021 220000;1.10591;1.10700;1.10489;1.10652;4400
20191021 230000;1.10666;1.10728;1.10572;1.10623;9016
20191022 000000;1.10605;1.10725;1.10564;1.10613;6574
20191022 010000;1.10598;1.10720;1.10515;1.10634;1822
20191022 020000;1.10680;1.10849;1.10470;1.10653;3902
20191022 030000;1.10618;1.10820;1.10571;1.10645;962
20191022 040000;1.10639;1.10760;1.10563;1.10652;2708
20191022 050000;1.10602;1.10766;1.10484;1.10642;3452
20191022 060000;1.10643;1.10714;1.10346;1.10612;4741
20191022 070000;1.10621;1.10755;1.10396;1.10609;8451
20191022 080000;1.10638;1.10857;1.10401;1.10609;640
20191022 090000;1.10590;1.10867;1.10261;1.10629;4672
20191022 100000;1.10657;1.10990;1.10506;1.10624;917
20191022 110000;1.10636;1.11200;1.10488;1.10661;2720
20191022 120000;1.10666;1.10794;1.10496;1.10644;2987
20191022 130000;1.10640;1.11193;1.10207;1.10613;3142
20191022 140000;1.10593;1.10784;1.10153;1.10621;4635
20191022 150000;1.10620;1.10699;1.10325;1.10606;1340
20191022 160000;1.10608;1.10899;1.09921;1.10594;3754
20191022 170000;1.10612;1.10828;1.10353;1.10649;3408
20191022 180000;1.10653;1.10736;1.10568;1.10627;6423
20191022 190000;1.10596;1.10892;1.10363;1.10638;6307
20191022 200000;1.10593;1.10699;1.10552;1.10632;6386
